name,email,score
User9472,user9472@example.com,71
User9473,user9473@example.com,90
User9474,user9474@example.com,51
User9475,user9475@example.com,26
User9476,user9476@example.com,78
User9477,user9477@example.com,63
User9478,user9478@example.com,44
User9479,user9479@example.com,14
User9480,user9480@example.com,35
User9481,user9481@example.com,57
User9482,user9482@example.com,98
User9483,user9483@example.com,88
User9484,user9484@example.com,26
User9485,user9485@example.com,42
User9486,user9486@example.com,88
User9487,user9487@example.com,34
User9488,user9488@example.com,25
User9489,user9489@example.com,6
User9490,user9490@example.com,84
User9491,user9491@example.com,59
User9492,user9492@example.com,58
User9493,user9493@example.com,23
User9494,user9494@example.com,41
User9495,user9495@example.com,51
User9496,user9496@example.com,43
User9497,user9497@example.com,67
User9498,user9498@example.com,52
User9499,user9499@example.com,89
User9500,user9500@example.com,74
User9501,user9501@example.com,7
User9502,user9502@example.com,84
User9503,user9503@example.com,55
User9504,user9504@example.com,56
User9505,user9505@example.com,58
User9506,user9506@example.com,94
User9507,user9507@example.com,59
User9508,user9508@example.com,52
User9509,user9509@example.com,76
User9510,user9510@example.com,58
User9511,user9511@example.com,81
User9512,user9512@example.com,22
User9513,user9513@example.com,16
User9514,user9514@example.com,59
User9515,user9515@example.com,96
User9516,user9516@example.com,53
User9517,user9517@example.com,40
User9518,user9518@example.com,42
User9519,user9519@example.com,52
User9520,user9520@example.com,35
User9521,user9521@example.com,4
User9522,user9522@example.com,39
User9523,user9523@example.com,50
User9524,user9524@example.com,41
User9525,user9525@example.com,88
User9526,user9526@example.com,41
User9527,user9527@example.com,8
User9528,user9528@example.com,20
User9529,user9529@example.com,14
User9530,user9530@example.com,15
User9531,user9531@example.com,31
User9532,user9532@example.com,2
User9533,user9533@example.com,3
User9534,user9534@example.com,80
User9535,user9535@example.com,31
User9536,user9536@example.com,39
User9537,user9537@example.com,2
User9538,user9538@example.com,37
User9539,user9539@example.com,79
User9540,user9540@example.com,45
User9541,user9541@example.com,40
User9542,user9542@example.com,84
User9543,user9543@example.com,9
User9544,user9544@example.com,32
User9545,user9545@example.com,7
User9546,user9546@example.com,1
User9547,user9547@example.com,79
User9548,user9548@example.com,71
User9549,user9549@example.com,35
User9550,user9550@example.com,76
User9551,user9551@example.com,47
User9552,user9552@example.com,44
User9553,user9553@example.com,19
User9554,user9554@example.com,31
User9555,user9555@example.com,52
User9556,user9556@example.com,35
User9557,user9557@example.com,10
User9558,user9558@example.com,74
User9559,user9559@example.com,49
User9560,user9560@example.com,63
User9561,user9561@example.com,63
User9562,user9562@example.com,58
User9563,user9563@example.com,33
User9564,user9564@example.com,27
User9565,user9565@example.com,45
User9566,user9566@example.com,22
User9567,user9567@example.com,1
User9568,user9568@example.com,75
User9569,user9569@example.com,95
User9570,user9570@example.com,59
User9571,user9571@example.com,20
User9572,user9572@example.com,34
User9573,user9573@example.com,18
User9574,user9574@example.com,30
User9575,user9575@example.com,99
User9576,user9576@example.com,39
User9577,user9577@example.com,2
User9578,user9578@example.com,69
User9579,user9579@example.com,91
User9580,user9580@example.com,25
User9581,user9581@example.com,75
User9582,user9582@example.com,66
User9583,user9583@example.com,5
User9584,user9584@example.com,34
User9585,user9585@example.com,40
User9586,user9586@example.com,36
User9587,user9587@example.com,17
User9588,user9588@example.com,14
User9589,user9589@example.com,62
User9590,user9590@example.com,35
User9591,user9591@example.com,13
User9592,user9592@example.com,81
User9593,user9593@example.com,67
User9594,user9594@example.com,36
User9595,user9595@example.com,76
User9596,user9596@example.com,22
User9597,user9597@example.com,77
User9598,user9598@example.com,98
User9599,user9599@example.com,15
User9600,user9600@example.com,88
User9601,user9601@example.com,27
User9602,user9602@example.com,70
User9603,user9603@example.com,59
User9604,user9604@example.com,33
User9605,user9605@example.com,67
User9606,user9606@example.com,74
User9607,user9607@example.com,60
User9608,user9608@example.com,96
User9609,user9609@example.com,41
User9610,user9610@example.com,58
User9611,user9611@example.com,28
User9612,user9612@example.com,30
User9613,user9613@example.com,62
User9614,user9614@example.com,52
User9615,user9615@example.com,22
User9616,user9616@example.com,93
User9617,user9617@example.com,44
User9618,user9618@example.com,52
User9619,user9619@example.com,80
User9620,user9620@example.com,78
User9621,user9621@example.com,77
User9622,user9622@example.com,89
User9623,user9623@example.com,26
User9624,user9624@example.com,2
User9625,user9625@example.com,81
User9626,user9626@example.com,25
User9627,user9627@example.com,67
User9628,user9628@example.com,88
User9629,user9629@example.com,45
User9630,user9630@example.com,12
User9631,user9631@example.com,48
User9632,user9632@example.com,74
User9633,user9633@example.com,96
User9634,user9634@example.com,34
User9635,user9635@example.com,88
User9636,user9636@example.com,14
User9637,user9637@example.com,97
User9638,user9638@example.com,91
User9639,user9639@example.com,28
User9640,user9640@example.com,18
User9641,user9641@example.com,34
User9642,user9642@example.com,45
User9643,user9643@example.com,27
User9644,user9644@example.com,65
User9645,user9645@example.com,94
User9646,user9646@example.com,76
User9647,user9647@example.com,40
User9648,user9648@example.com,22
User9649,user9649@example.com,26
User9650,user9650@example.com,29
User9651,user9651@example.com,83
User9652,user9652@example.com,53
User9653,user9653@example.com,45
User9654,user9654@example.com,2
User9655,user9655@example.com,3
User9656,user9656@example.com,26
User9657,user9657@example.com,61
User9658,user9658@example.com,4
User9659,user9659@example.com,11
User9660,user9660@example.com,51
User9661,user9661@example.com,12
User9662,user9662@example.com,74
User9663,user9663@example.com,5
User9664,user9664@example.com,85
User9665,user9665@example.com,80
User9666,user9666@example.com,62
User9667,user9667@example.com,54
User9668,user9668@example.com,7
User9669,user9669@example.com,13
User9670,user9670@example.com,48
User9671,user9671@example.com,19
User9672,user9672@example.com,39
User9673,user9673@example.com,69
User9674,user9674@example.com,19
User9675,user9675@example.com,70
User9676,user9676@example.com,9
User9677,user9677@example.com,57
User9678,user9678@example.com,16
User9679,user9679@example.com,90
User9680,user9680@example.com,48
User9681,user9681@example.com,31
User9682,user9682@example.com,71
User9683,user9683@example.com,61
User9684,user9684@example.com,84
User9685,user9685@example.com,57
User9686,user9686@example.com,87
User9687,user9687@example.com,69
User9688,user9688@example.com,82
User9689,user9689@example.com,38
User9690,user9690@example.com,38
User9691,user9691@example.com,72
User9692,user9692@example.com,2
User9693,user9693@example.com,95
User9694,user9694@example.com,15
User9695,user9695@example.com,88
User9696,user9696@example.com,95
User9697,user9697@example.com,69
User9698,user9698@example.com,87
User9699,user9699@example.com,26
User9700,user9700@example.com,1
User9701,user9701@example.com,91
User9702,user9702@example.com,96
User9703,user9703@example.com,62
User9704,user9704@example.com,5
User9705,user9705@example.com,79
User9706,user9706@example.com,86
User9707,user9707@example.com,89
User9708,user9708@example.com,86
User9709,user9709@example.com,19
User9710,user9710@example.com,10
User9711,user9711@example.com,92
User9712,user9712@example.com,53
User9713,user9713@example.com,15
User9714,user9714@example.com,51
User9715,user9715@example.com,40
User9716,user9716@example.com,53
User9717,user9717@example.com,20
User9718,user9718@example.com,71
User9719,user9719@example.com,33
User9720,user9720@example.com,30
User9721,user9721@example.com,90
User9722,user9722@example.com,48
User9723,user9723@example.com,78
User9724,user9724@example.com,85
User9725,user9725@example.com,3
User9726,user9726@example.com,73
User9727,user9727@example.com,85
User9728,user9728@example.com,87
User9729,user9729@example.com,39
User9730,user9730@example.com,96
User9731,user9731@example.com,7
User9732,user9732@example.com,81
User9733,user9733@example.com,42
User9734,user9734@example.com,22
User9735,user9735@example.com,24
User9736,user9736@example.com,31
User9737,user9737@example.com,60
User9738,user9738@example.com,71
User9739,user9739@example.com,30
User9740,user9740@example.com,35
User9741,user9741@example.com,17
User9742,user9742@example.com,58
User9743,user9743@example.com,78
User9744,user9744@example.com,58
User9745,user9745@example.com,20
User9746,user9746@example.com,82
User9747,user9747@example.com,19
User9748,user9748@example.com,7
User9749,user9749@example.com,95
User9750,user9750@example.com,40
User9751,user9751@example.com,41
User9752,user9752@example.com,71
User9753,user9753@example.com,37
User9754,user9754@example.com,97
User9755,user9755@example.com,52
User9756,user9756@example.com,78
User9757,user9757@example.com,63
User9758,user9758@example.com,15
User9759,user9759@example.com,76
User9760,user9760@example.com,55
User9761,user9761@example.com,78
User9762,user9762@example.com,47
User9763,user9763@example.com,88
User9764,user9764@example.com,67
User9765,user9765@example.com,93
User9766,user9766@example.com,66
User9767,user9767@example.com,9
User9768,user9768@example.com,44
User9769,user9769@example.com,52
User9770,user9770@example.com,62
User9771,user9771@example.com,40
User9772,user9772@example.com,40
User9773,user9773@example.com,13
User9774,user9774@example.com,80
User9775,user9775@example.com,38
User9776,user9776@example.com,52
User9777,user9777@example.com,19
User9778,user9778@example.com,12
User9779,user9779@example.com,55
User9780,user9780@example.com,51
User9781,user9781@example.com,27
User9782,user9782@example.com,65
User9783,user9783@example.com,82
User9784,user9784@example.com,64
User9785,user9785@example.com,16
User9786,user9786@example.com,75
User9787,user9787@example.com,71
User9788,user9788@example.com,22
User9789,user9789@example.com,45
User9790,user9790@example.com,81
User9791,user9791@example.com,73
User9792,user9792@example.com,51
User9793,user9793@example.com,94
User9794,user9794@example.com,20
User9795,user9795@example.com,67
User9796,user9796@example.com,40
User9797,user9797@example.com,26
User9798,user9798@example.com,49
User9799,user9799@example.com,50
User9800,user9800@example.com,33
User9801,user9801@example.com,98
User9802,user9802@example.com,82
User9803,user9803@example.com,42
User9804,user9804@example.com,77
User9805,user9805@example.com,16
User9806,user9806@example.com,67
User9807,user9807@example.com,74
User9808,user9808@example.com,45
User9809,user9809@example.com,37
User9810,user9810@example.com,69
User9811,user9811@example.com,35
User9812,user9812@example.com,90
User9813,user9813@example.com,20
User9814,user9814@example.com,83
User9815,user9815@example.com,8
User9816,user9816@example.com,21
User9817,user9817@example.com,83
User9818,user9818@example.com,57
User9819,user9819@example.com,63
User9820,user9820@example.com,60
User9821,user9821@example.com,30
User9822,user9822@example.com,33
User9823,user9823@example.com,25
User9824,user9824@example.com,58
User9825,user9825@example.com,16
User9826,user9826@example.com,8
User9827,user9827@example.com,8
User9828,user9828@example.com,45
User9829,user9829@example.com,99
User9830,user9830@example.com,20
User9831,user9831@example.com,85
User9832,user9832@example.com,19
User9833,user9833@example.com,93
User9834,user9834@example.com,70
User9835,user9835@example.com,34
User9836,user9836@example.com,18
User9837,user9837@example.com,89
User9838,user9838@example.com,83
User9839,user9839@example.com,68
